1.863072,0.306583
1.994932,0.295924
2.130423,1.404533
2.262556,4.966758
2.397952,15.029226
2.530081,52.234657
2.665390,104.320931
2.797407,211.987967
2.932778,568.255030
3.071366,1040.767687
3.200097,2227.707560
3.332063,3552.506831
3.467387,7603.661511
3.599338,11314.213558
3.734604,18357.419788
3.869823,23782.345294
4.001749,31349.077854
4.130360,37897.380284
4.275448,44250.147608
4.404091,62512.695074
4.529380,66946.734502
4.667824,61346.309863
4.806289,62367.769109
4.928335,86598.714822
